央视ipv6,#genre#
澳視澳門,http://m.xoxtvs.com/ott/?q=5854b82d38335e78ce5a28a0abd6a1a3&id=883
CCTV1,http://m.xoxtvs.com/ott/?q=5854b82d38335e78ce5a28a0abd6a1a3&id=3701
CCTV2,http://m.xoxtvs.com/ott/?q=5854b82d38335e78ce5a28a0abd6a1a3&id=3702
CCTV3,http://m.xoxtvs.com/ott/?q=5854b82d38335e78ce5a28a0abd6a1a3&id=3703
CCTV4,http://m.xoxtvs.com/ott/?q=5854b82d38335e78ce5a28a0abd6a1a3&id=3704
CCTV5,http://m.xoxtvs.com/ott/?q=5854b82d38335e78ce5a28a0abd6a1a3&id=3705
CCTV5plus,http://m.xoxtvs.com/ott/?q=5854b82d38335e78ce5a28a0abd6a1a3&id=3718
CCTV6,http://m.xoxtvs.com/ott/?q=5854b82d38335e78ce5a28a0abd6a1a3&id=3706
CCTV7,http://m.xoxtvs.com/ott/?q=5854b82d38335e78ce5a28a0abd6a1a3&id=3707
CCTV8,http://m.xoxtvs.com/ott/?q=5854b82d38335e78ce5a28a0abd6a1a3&id=3708
CCTV9,http://m.xoxtvs.com/ott/?q=5854b82d38335e78ce5a28a0abd6a1a3&id=3709
CCTV10,http://m.xoxtvs.com/ott/?q=5854b82d38335e78ce5a28a0abd6a1a3&id=3710
CCTV11,http://m.xoxtvs.com/ott/?q=5854b82d38335e78ce5a28a0abd6a1a3&id=3711
CCTV12,http://m.xoxtvs.com/ott/?q=5854b82d38335e78ce5a28a0abd6a1a3&id=3712
CCTV13,http://m.xoxtvs.com/ott/?q=5854b82d38335e78ce5a28a0abd6a1a3&id=3713
CCTV14,http://m.xoxtvs.com/ott/?q=5854b82d38335e78ce5a28a0abd6a1a3&id=3714
CCTV15,http://m.xoxtvs.com/ott/?q=5854b82d38335e78ce5a28a0abd6a1a3&id=3715
CCTV16,http://m.xoxtvs.com/ott/?q=5854b82d38335e78ce5a28a0abd6a1a3&id=3716
CCTV17,http://m.xoxtvs.com/ott/?q=5854b82d38335e78ce5a28a0abd6a1a3&id=3717
广东少儿,http://m.xoxtvs.com/ott/?q=5854b82d38335e78ce5a28a0abd6a1a3&id=3132
广东民生,http://m.xoxtvs.com/ott/?q=5854b82d38335e78ce5a28a0abd6a1a3&id=3133
广东影视,http://m.xoxtvs.com/ott/?q=5854b82d38335e78ce5a28a0abd6a1a3&id=3134
广东珠江,http://m.xoxtvs.com/ott/?q=5854b82d38335e78ce5a28a0abd6a1a3&id=3135
广东卫视,http://m.xoxtvs.com/ott/?q=5854b82d38335e78ce5a28a0abd6a1a3&id=3136
广东体育,http://m.xoxtvs.com/ott/?q=5854b82d38335e78ce5a28a0abd6a1a3&id=3126
广东新闻,http://m.xoxtvs.com/ott/?q=5854b82d38335e78ce5a28a0abd6a1a3&id=3956
18臺[體育],http://m.xoxtvs.com/ott/?q=5854b82d38335e78ce5a28a0abd6a1a3&id=3131
NOW 668[體育],http://m.xoxtvs.com/ott/?q=5854b82d38335e78ce5a28a0abd6a1a3&id=3123
Now 641[體育],http://m.xoxtvs.com/ott/?q=5854b82d38335e78ce5a28a0abd6a1a3&id=3168
Now NBA[體育],http://m.xoxtvs.com/ott/?q=5854b82d38335e78ce5a28a0abd6a1a3&id=3155
NOW精選[體育],http://m.xoxtvs.com/ott/?q=5854b82d38335e78ce5a28a0abd6a1a3&id=891
NOW SPORT PLUS[體育],http://m.xoxtvs.com/ott/?q=5854b82d38335e78ce5a28a0abd6a1a3&id=3116
Now Sports 英超1臺1080P[體育],http://m.xoxtvs.com/ott/?q=5854b82d38335e78ce5a28a0abd6a1a3&id=822
Now Sports 英超1臺720P[體育],http://m.xoxtvs.com/ott/?q=5854b82d38335e78ce5a28a0abd6a1a3&id=3117
NOW GOLF2[體育],http://m.xoxtvs.com/ott/?q=5854b82d38335e78ce5a28a0abd6a1a3&id=3124
NOW GOLF3[體育],http://m.xoxtvs.com/ott/?q=5854b82d38335e78ce5a28a0abd6a1a3&id=3125
now-bein-sports1[體育],http://m.xoxtvs.com/ott/?q=5854b82d38335e78ce5a28a0abd6a1a3&id=3156
now-bein-sports2[體育],http://m.xoxtvs.com/ott/?q=5854b82d38335e78ce5a28a0abd6a1a3&id=3157
now-bein-sports3[體育],http://m.xoxtvs.com/ott/?q=5854b82d38335e78ce5a28a0abd6a1a3&id=3158
NOW SPORT 1[體育],http://m.xoxtvs.com/ott/?q=5854b82d38335e78ce5a28a0abd6a1a3&id=3109
NOW SPORT 2[體育],http://m.xoxtvs.com/ott/?q=5854b82d38335e78ce5a28a0abd6a1a3&id=3110
NOW SPORT 3[體育],http://m.xoxtvs.com/ott/?q=5854b82d38335e78ce5a28a0abd6a1a3&id=3111
NOW SPORT 4[體育],http://m.xoxtvs.com/ott/?q=5854b82d38335e78ce5a28a0abd6a1a3&id=3112
NOW SPORT 5[體育],http://m.xoxtvs.com/ott/?q=5854b82d38335e78ce5a28a0abd6a1a3&id=3113
NOW SPORT 6[體育],http://m.xoxtvs.com/ott/?q=5854b82d38335e78ce5a28a0abd6a1a3&id=3114
NOW SPORT 7[體育],http://m.xoxtvs.com/ott/?q=5854b82d38335e78ce5a28a0abd6a1a3&id=3115
緯來體育[體育],http://m.xoxtvs.com/ott/?q=5854b82d38335e78ce5a28a0abd6a1a3&id=2160
愛爾達體育1臺[體育],http://m.xoxtvs.com/ott/?q=5854b82d38335e78ce5a28a0abd6a1a3&id=812
愛爾達體育2臺[體育],http://m.xoxtvs.com/ott/?q=5854b82d38335e78ce5a28a0abd6a1a3&id=813
愛爾達體育3臺[體育],http://m.xoxtvs.com/ott/?q=5854b82d38335e78ce5a28a0abd6a1a3&id=2110
愛爾達體育4臺[體育],http://m.xoxtvs.com/ott/?q=5854b82d38335e78ce5a28a0abd6a1a3&id=3144
博斯高球1臺[體育],http://m.xoxtvs.com/ott/?q=5854b82d38335e78ce5a28a0abd6a1a3&id=2117
博斯高球二臺[體育],http://m.xoxtvs.com/ott/?q=5854b82d38335e78ce5a28a0abd6a1a3&id=2118
博斯體育1臺[體育],http://m.xoxtvs.com/ott/?q=5854b82d38335e78ce5a28a0abd6a1a3&id=2119
博斯體育2臺[體育],http://m.xoxtvs.com/ott/?q=5854b82d38335e78ce5a28a0abd6a1a3&id=2120
博斯網球[體育],http://m.xoxtvs.com/ott/?q=5854b82d38335e78ce5a28a0abd6a1a3&id=2121
SKY SPORT MOTOGP,http://m.xoxtvs.com/ott/?q=5854b82d38335e78ce5a28a0abd6a1a3&id=2333
ESPN 1 HD,http://m.xoxtvs.com/ott/?q=5854b82d38335e78ce5a28a0abd6a1a3&id=2301
ESPN 1 HD [BK],http://m.xoxtvs.com/ott/?q=5854b82d38335e78ce5a28a0abd6a1a3&id=2302
ESPN 2 HD,http://m.xoxtvs.com/ott/?q=5854b82d38335e78ce5a28a0abd6a1a3&id=2303
ESPN 2 HD [BK],http://m.xoxtvs.com/ott/?q=5854b82d38335e78ce5a28a0abd6a1a3&id=2304
ESPN LONGHORN NETWORK HD,http://m.xoxtvs.com/ott/?q=5854b82d38335e78ce5a28a0abd6a1a3&id=2306
ESPN NEWS HD,http://m.xoxtvs.com/ott/?q=5854b82d38335e78ce5a28a0abd6a1a3&id=2307
ESPN SEC NETWORK HD,http://m.xoxtvs.com/ott/?q=5854b82d38335e78ce5a28a0abd6a1a3&id=2308
ESPN U HD,http://m.xoxtvs.com/ott/?q=5854b82d38335e78ce5a28a0abd6a1a3&id=2309
ESPNU COLLEGE SPORTS [LIVE-EVENT],http://m.xoxtvs.com/ott/?q=5854b82d38335e78ce5a28a0abd6a1a3&id=2310
NBA TV FHD,http://m.xoxtvs.com/ott/?q=5854b82d38335e78ce5a28a0abd6a1a3&id=2313
NBA LIVE HD,http://m.xoxtvs.com/ott/?q=5854b82d38335e78ce5a28a0abd6a1a3&id=2314
NBA LIVE,http://m.xoxtvs.com/ott/?q=5854b82d38335e78ce5a28a0abd6a1a3&id=2315
NBA LIVE 01,http://m.xoxtvs.com/ott/?q=5854b82d38335e78ce5a28a0abd6a1a3&id=2316
NBA LIVE 02,http://m.xoxtvs.com/ott/?q=5854b82d38335e78ce5a28a0abd6a1a3&id=2317
NBA LIVE 03,http://m.xoxtvs.com/ott/?q=5854b82d38335e78ce5a28a0abd6a1a3&id=2318
NBA LIVE 04,http://m.xoxtvs.com/ott/?q=5854b82d38335e78ce5a28a0abd6a1a3&id=2319
NBA LIVE 05,http://m.xoxtvs.com/ott/?q=5854b82d38335e78ce5a28a0abd6a1a3&id=2320
NBA LIVE 06,http://m.xoxtvs.com/ott/?q=5854b82d38335e78ce5a28a0abd6a1a3&id=2321
NBA LIVE 07,http://m.xoxtvs.com/ott/?q=5854b82d38335e78ce5a28a0abd6a1a3&id=2322
NBA LIVE 08,http://m.xoxtvs.com/ott/?q=5854b82d38335e78ce5a28a0abd6a1a3&id=2323
NBA LIVE 09,http://m.xoxtvs.com/ott/?q=5854b82d38335e78ce5a28a0abd6a1a3&id=2324
NBA LIVE 10,http://m.xoxtvs.com/ott/?q=5854b82d38335e78ce5a28a0abd6a1a3&id=2325
NBA LIVE 11,http://m.xoxtvs.com/ott/?q=5854b82d38335e78ce5a28a0abd6a1a3&id=2326
NBA LIVE 12,http://m.xoxtvs.com/ott/?q=5854b82d38335e78ce5a28a0abd6a1a3&id=2327
NBA LIVE 13,http://m.xoxtvs.com/ott/?q=5854b82d38335e78ce5a28a0abd6a1a3&id=2328
NBA LIVE 14,http://m.xoxtvs.com/ott/?q=5854b82d38335e78ce5a28a0abd6a1a3&id=2329
NBA LIVE 15,http://m.xoxtvs.com/ott/?q=5854b82d38335e78ce5a28a0abd6a1a3&id=2330
英超|SKY SPORTS PREMIER LEAGUE HD 天空英超頻道,http://m.xoxtvs.com/ott/?q=5854b82d38335e78ce5a28a0abd6a1a3&id=2557
英超|SKY SPORTS PREMIER LEAGUE FHD 天空英超頻道,http://m.xoxtvs.com/ott/?q=5854b82d38335e78ce5a28a0abd6a1a3&id=2570
天空足球頻道 HEVC,http://m.xoxtvs.com/ott/?q=5854b82d38335e78ce5a28a0abd6a1a3&id=2589
天空足球頻道 FHD,http://m.xoxtvs.com/ott/?q=5854b82d38335e78ce5a28a0abd6a1a3&id=2572
西甲LALIGA-HD西班牙足球甲級聯賽,http://m.xoxtvs.com/ott/?q=5854b82d38335e78ce5a28a0abd6a1a3&id=2503
西甲LALIGA-FHD西班牙足球甲級聯賽,http://m.xoxtvs.com/ott/?q=5854b82d38335e78ce5a28a0abd6a1a3&id=2515
英超PREMIER SPORTS 1 英超蘇格蘭足球超級聯賽,http://m.xoxtvs.com/ott/?q=5854b82d38335e78ce5a28a0abd6a1a3&id=2504
英超PREMIER SPORTS 2 英超蘇格蘭足球超級聯賽,http://m.xoxtvs.com/ott/?q=5854b82d38335e78ce5a28a0abd6a1a3&id=2505
英超PREMIER SPORTS 1 FHD 英超蘇格蘭足球超級聯賽,http://m.xoxtvs.com/ott/?q=5854b82d38335e78ce5a28a0abd6a1a3&id=2516
英超PREMIER SPORTS 2 FHD 英超蘇格蘭足球超級聯賽,http://m.xoxtvs.com/ott/?q=5854b82d38335e78ce5a28a0abd6a1a3&id=2517
利物浦LFC TV HD 英國球會利物浦足球俱樂部,http://m.xoxtvs.com/ott/?q=5854b82d38335e78ce5a28a0abd6a1a3&id=2507
利物浦LFC TV FHD 英國球會利物浦足球俱樂部,http://m.xoxtvs.com/ott/?q=5854b82d38335e78ce5a28a0abd6a1a3&id=2522
英超曼徹斯特聯隊MUTV HD,http://m.xoxtvs.com/ott/?q=5854b82d38335e78ce5a28a0abd6a1a3&id=2509
英超曼徹斯特聯隊MUTV FHD,http://m.xoxtvs.com/ott/?q=5854b82d38335e78ce5a28a0abd6a1a3&id=2521
ABC NEWS LIVE HD,http://m.xoxtvs.com/ott/?q=5854b82d38335e78ce5a28a0abd6a1a3&id=2009

ACCUWEATHER NOW FHD,http://m.xoxtvs.com/ott/?q=5854b82d38335e78ce5a28a0abd6a1a3&id=2018
AL JAZEERA HD,http://m.xoxtvs.com/ott/?q=5854b82d38335e78ce5a28a0abd6a1a3&id=2035
BBC AMERICA HD,http://m.xoxtvs.com/ott/?q=5854b82d38335e78ce5a28a0abd6a1a3&id=2014
BBC WORLD NEWS HD,http://m.xoxtvs.com/ott/?q=5854b82d38335e78ce5a28a0abd6a1a3&id=2012
BLOOMBERG HD,http://m.xoxtvs.com/ott/?q=5854b82d38335e78ce5a28a0abd6a1a3&id=2013
CBC NEWS HD,http://m.xoxtvs.com/ott/?q=5854b82d38335e78ce5a28a0abd6a1a3&id=2038
CBS NEWS HD,http://m.xoxtvs.com/ott/?q=5854b82d38335e78ce5a28a0abd6a1a3&id=2015
CGTN HD,http://m.xoxtvs.com/ott/?q=5854b82d38335e78ce5a28a0abd6a1a3&id=2022
CHEDDAR BUSINESS FHD,http://m.xoxtvs.com/ott/?q=5854b82d38335e78ce5a28a0abd6a1a3&id=2026
CNA FHD,http://m.xoxtvs.com/ott/?q=5854b82d38335e78ce5a28a0abd6a1a3&id=2032
CNBC HD,http://m.xoxtvs.com/ott/?q=5854b82d38335e78ce5a28a0abd6a1a3&id=2006
CNBC WORLD,http://m.xoxtvs.com/ott/?q=5854b82d38335e78ce5a28a0abd6a1a3&id=2019
CNN FHD,http://m.xoxtvs.com/ott/?q=5854b82d38335e78ce5a28a0abd6a1a3&id=2002
CNN HD,http://m.xoxtvs.com/ott/?q=5854b82d38335e78ce5a28a0abd6a1a3&id=2003
CNN INTERNATIONAL FHD,http://m.xoxtvs.com/ott/?q=5854b82d38335e78ce5a28a0abd6a1a3&id=2004
C-SPAN 1 HD,http://m.xoxtvs.com/ott/?q=5854b82d38335e78ce5a28a0abd6a1a3&id=2029
C-SPAN 2 HD,http://m.xoxtvs.com/ott/?q=5854b82d38335e78ce5a28a0abd6a1a3&id=2030
C-SPAN 3 HD,http://m.xoxtvs.com/ott/?q=5854b82d38335e78ce5a28a0abd6a1a3&id=2031
DW ENGLISH FHD,http://m.xoxtvs.com/ott/?q=5854b82d38335e78ce5a28a0abd6a1a3&id=2021
EURONEWS HD,http://m.xoxtvs.com/ott/?q=5854b82d38335e78ce5a28a0abd6a1a3&id=2017
FOX BUSINESS HD,http://m.xoxtvs.com/ott/?q=5854b82d38335e78ce5a28a0abd6a1a3&id=2011
FOX Live NOW HD,http://m.xoxtvs.com/ott/?q=5854b82d38335e78ce5a28a0abd6a1a3&id=2037
FOX NEWS HD,http://m.xoxtvs.com/ott/?q=5854b82d38335e78ce5a28a0abd6a1a3&id=2001
FRANCE 24 HD,http://m.xoxtvs.com/ott/?q=5854b82d38335e78ce5a28a0abd6a1a3&id=2024
HLN HD,http://m.xoxtvs.com/ott/?q=5854b82d38335e78ce5a28a0abd6a1a3&id=2007
MSNBC HD,http://m.xoxtvs.com/ott/?q=5854b82d38335e78ce5a28a0abd6a1a3&id=2005
NBC NEWS FHD,http://m.xoxtvs.com/ott/?q=5854b82d38335e78ce5a28a0abd6a1a3&id=2023
NEWSMAX HD,http://m.xoxtvs.com/ott/?q=5854b82d38335e78ce5a28a0abd6a1a3&id=2010
NEWSNET,http://m.xoxtvs.com/ott/?q=5854b82d38335e78ce5a28a0abd6a1a3&id=2033
NEWSY HD,http://m.xoxtvs.com/ott/?q=5854b82d38335e78ce5a28a0abd6a1a3&id=2027
ONE AMERICAN NEWS NETWORK HD,http://m.xoxtvs.com/ott/?q=5854b82d38335e78ce5a28a0abd6a1a3&id=2016
PEOPLE TV HD,http://m.xoxtvs.com/ott/?q=5854b82d38335e78ce5a28a0abd6a1a3&id=2028
RT NEWS AMERICA,http://m.xoxtvs.com/ott/?q=5854b82d38335e78ce5a28a0abd6a1a3&id=2020
THE WEATHER CHANNEL HD,http://m.xoxtvs.com/ott/?q=5854b82d38335e78ce5a28a0abd6a1a3&id=2008
USA TODAY News HD,http://m.xoxtvs.com/ott/?q=5854b82d38335e78ce5a28a0abd6a1a3&id=2036
WGN 9 HD,http://m.xoxtvs.com/ott/?q=5854b82d38335e78ce5a28a0abd6a1a3&id=2025
FOOD NETWORK HD [ASTRO],http://m.xoxtvs.com/ott/?q=5854b82d38335e78ce5a28a0abd6a1a3&id=1301
DISCOVERY ASIA [ASTRO],http://m.xoxtvs.com/ott/?q=5854b82d38335e78ce5a28a0abd6a1a3&id=1302
CELESTIAL CLASSIC MOVIES [ASTRO],http://m.xoxtvs.com/ott/?q=5854b82d38335e78ce5a28a0abd6a1a3&id=1303
WWE NETWORK [ASTRO],http://m.xoxtvs.com/ott/?q=5854b82d38335e78ce5a28a0abd6a1a3&id=1304
TVB JADE [ASTRO],http://m.xoxtvs.com/ott/?q=5854b82d38335e78ce5a28a0abd6a1a3&id=1307
TVB E-NEWS [ASTRO],http://m.xoxtvs.com/ott/?q=5854b82d38335e78ce5a28a0abd6a1a3&id=1308
TLC HD [ASTRO],http://m.xoxtvs.com/ott/?q=5854b82d38335e78ce5a28a0abd6a1a3&id=1309
SUN TV HD APAC [ASTRO],http://m.xoxtvs.com/ott/?q=5854b82d38335e78ce5a28a0abd6a1a3&id=1310
ONE HD [ASTRO],http://m.xoxtvs.com/ott/?q=5854b82d38335e78ce5a28a0abd6a1a3&id=1312
Oh!K HD [ASTRO],http://m.xoxtvs.com/ott/?q=5854b82d38335e78ce5a28a0abd6a1a3&id=1313
TVB CLASSIC [ASTRO],http://m.xoxtvs.com/ott/?q=5854b82d38335e78ce5a28a0abd6a1a3&id=1315
iQIYI HD [ASTRO],http://m.xoxtvs.com/ott/?q=5854b82d38335e78ce5a28a0abd6a1a3&id=1316
HITS MOVIES [ASTRO],http://m.xoxtvs.com/ott/?q=5854b82d38335e78ce5a28a0abd6a1a3&id=1317
HISTORY HD [ASTRO],http://m.xoxtvs.com/ott/?q=5854b82d38335e78ce5a28a0abd6a1a3&id=1318
DMAX HD [ASTRO],http://m.xoxtvs.com/ott/?q=5854b82d38335e78ce5a28a0abd6a1a3&id=1321
DISNEY JUNIOR [ASTRO],http://m.xoxtvs.com/ott/?q=5854b82d38335e78ce5a28a0abd6a1a3&id=1322
DISCOVERY HD [ASTRO],http://m.xoxtvs.com/ott/?q=5854b82d38335e78ce5a28a0abd6a1a3&id=1324

DISCOVERY SCI HD [ASTRO],http://m.xoxtvs.com/ott/?q=5854b82d38335e78ce5a28a0abd6a1a3&id=1325
CTI ASIA [ASTRO],http://m.xoxtvs.com/ott/?q=5854b82d38335e78ce5a28a0abd6a1a3&id=1326
CINEMAX HD [ASTRO],http://m.xoxtvs.com/ott/?q=5854b82d38335e78ce5a28a0abd6a1a3&id=1327
CRIME INVESTIGATION HD [ASTRO],http://m.xoxtvs.com/ott/?q=5854b82d38335e78ce5a28a0abd6a1a3&id=1328
CGTN [ASTRO],http://m.xoxtvs.com/ott/?q=5854b82d38335e78ce5a28a0abd6a1a3&id=1329
CELESTIAL MOVIES [ASTRO],http://m.xoxtvs.com/ott/?q=5854b82d38335e78ce5a28a0abd6a1a3&id=1330
AXN HD [ASTRO],http://m.xoxtvs.com/ott/?q=5854b82d38335e78ce5a28a0abd6a1a3&id=1331
AOD 352 [ASTRO],http://m.xoxtvs.com/ott/?q=5854b82d38335e78ce5a28a0abd6a1a3&id=1332
AOD 351 [ASTRO],http://m.xoxtvs.com/ott/?q=5854b82d38335e78ce5a28a0abd6a1a3&id=1333
ANIMAL PLANET HD [ASTRO],http://m.xoxtvs.com/ott/?q=5854b82d38335e78ce5a28a0abd6a1a3&id=1334
AOD 353 [ASTRO],http://m.xoxtvs.com/ott/?q=5854b82d38335e78ce5a28a0abd6a1a3&id=1335
XIAO TAI YANG [H],http://m.xoxtvs.com/ott/?q=5854b82d38335e78ce5a28a0abd6a1a3&id=1336
STAR VIJAY HD APAC [ASTRO],http://m.xoxtvs.com/ott/?q=5854b82d38335e78ce5a28a0abd6a1a3&id=1338
OASIS HD [ASTRO],http://m.xoxtvs.com/ott/?q=5854b82d38335e78ce5a28a0abd6a1a3&id=1339
AWANI [ASTRO],http://m.xoxtvs.com/ott/?q=5854b82d38335e78ce5a28a0abd6a1a3&id=1340
CRICKET [SP],http://m.xoxtvs.com/ott/?q=5854b82d38335e78ce5a28a0abd6a1a3&id=1341
ASTRO CRICKET HD,http://m.xoxtvs.com/ott/?q=5854b82d38335e78ce5a28a0abd6a1a3&id=1342
ZEE TAMIL HD APAC [ASTRO],http://m.xoxtvs.com/ott/?q=5854b82d38335e78ce5a28a0abd6a1a3&id=1343
CNA [ASTRO],http://m.xoxtvs.com/ott/?q=5854b82d38335e78ce5a28a0abd6a1a3&id=1344
HITS [ASTRO],http://m.xoxtvs.com/ott/?q=5854b82d38335e78ce5a28a0abd6a1a3&id=1345
RUGBY PASS TV [ASTRO],http://m.xoxtvs.com/ott/?q=5854b82d38335e78ce5a28a0abd6a1a3&id=1346

潘多拉玩美频道,https://18.svi-studio.com/live/673960949860/294164781253/3.m3u8
香蕉台,https://18.svi-studio.com/live/673960949860/294164781253/4.m3u8
惊艳台,https://18.svi-studio.com/live/673960949860/294164781253/1.m3u8
松视1台,https://18.svi-studio.com/live/673960949860/294164781253/5.m3u8
松视2台,https://18.svi-studio.com/live/673960949860/294164781253/6.m3u8
